Sale_ID,Sale_Date,Employee_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Gross_Sales,Region_Code
S500331,5/13/2026 0:00,E1056,C2139,P3053,9,16451.3,135390.07,R06
S500332,5/29/2026 0:00,E1053,C2283,P3027,3,3495.09,9826.19,R06
S500333,7/25/2026 0:00,E1041,C2408,P3017,8,13812.52,103972.28,R01
S500334,5/12/2026 0:00,E1005,C2227,P3040,10,17956.07,187952.88,R02
S500335,1/23/2026 0:00,E1004,C2423,P3002,9,7831.21,70561.5,R04
S500336,4/16/2026 0:00,E1066,C2072,P3049,7,44098.98,320964.06,R04
S500337,3/25/2026 0:00,E1030,C2243,P3050,4,12809.06,52529.92,R01
S500338,5/23/2026 0:00,E1118,C2018,P3031,10,61484.37,606721.48,R02
S500339,8/30/2026 0:00,E1012,C2077,P3037,9,63029.63,568008.76,R06
S500340,4/26/2026 0:00,E1099,C2045,P3041,3,58594.28,174679.9,R01
S500341,4/19/2026 0:00,E1104,C2371,P3041,3,58594.28,175772.2,R04
S500342,8/9/2026 0:00,E1060,C2343,P3034,2,16100.35,30259.51,R02
S500343,5/16/2026 0:00,E1077,C2140,P3034,10,16100.35,154759.59,R05
S500344,2/10/2026 0:00,E1028,C2177,P3051,3,55331.31,164150.13,R04
S500345,4/22/2026 0:00,E1099,C2222,P3055,1,2016.98,1826.15,R01
S500346,5/27/2026 0:00,E1022,C2415,P3059,4,17588.05,68412.25,R01
S500347,4/22/2026 0:00,E1041,C2092,P3003,8,36568.91,301023.28,R01
S500348,4/13/2026 0:00,E1097,C2022,P3017,5,13812.52,67256.97,R04
S500349,2/15/2026 0:00,E1104,C2172,P3014,2,9360.99,18400.87,R04
S500350,6/5/2026 0:00,E1048,C2092,P3014,3,9360.99,26125.19,R04
S500351,8/26/2026 0:00,E1068,C2192,P3046,1,7391.26,7532.81,R05
S500352,8/7/2026 0:00,E1093,C2077,P3038,2,67526.73,128818.28,R05
S500353,3/9/2026 0:00,E1037,C2281,P3035,1,45920.83,47917.84,R02
S500354,5/2/2026 0:00,E1077,C2364,P3001,2,26533.8,55670.95,R05
S500355,1/15/2026 0:00,E1113,C2179,P3048,3,34019.63,105875.9,R06
S500356,8/15/2026 0:00,E1084,C2238,P3029,1,71367.4,65139.27,R01
S500357,6/14/2026 0:00,E1067,C2135,P3004,11,19444.05,203185.5,R01
S500358,5/9/2026 0:00,E1065,C2365,P3033,9,17298.96,162193.94,R02
S500359,7/14/2026 0:00,E1101,C2390,P3017,10,13812.52,140981.63,R01
S500360,4/21/2026 0:00,E1036,C2280,P3028,5,47578.07,246615.58,R05
S500361,1/24/2026 0:00,E1032,C2019,P3050,8,12809.06,101025.87,R02
S500362,1/27/2026 0:00,E1029,C2083,P3026,5,41379.43,201116.37,R04
S500363,2/9/2026 0:00,E1105,C2228,P3008,8,40552.31,297159.04,R06
S500364,7/10/2026 0:00,E1002,C2371,P3034,7,16100.35,115623.78,R06
S500365,7/8/2026 0:00,E1026,C2265,P3059,4,17588.05,71180.33,R05
S500366,6/13/2026 0:00,E1045,C2112,P3018,7,39505.96,251329.82,R02
S500367,8/14/2026 0:00,E1104,C2251,P3031,6,61484.37,343603.75,R04
S500368,8/9/2026 0:00,E1086,C2164,P3059,3,17588.05,51898.38,R02
S500369,1/24/2026 0:00,E1069,C2358,P3027,9,3495.09,31539.49,R01
S500370,1/24/2026 0:00,E1065,C2168,P3016,10,51163.56,471037.59,R02
S500371,8/22/2026 0:00,E1053,C2221,P3058,9,41115.63,346625.87,R06
S500372,1/4/2026 0:00,E1003,C2408,P3010,5,45872.45,213069.85,R05
S500373,3/8/2026 0:00,E1084,C2304,P3040,8,17956.07,134024.05,R01
S500374,2/3/2026 0:00,E1110,C2191,P3012,7,20628.64,149903.14,R01
S500375,7/4/2026 0:00,E1066,C2325,P3022,9,19428.07,176141.81,R04
S500376,6/26/2026 0:00,E1076,C2437,P3016,7,51163.56,361929.1,R05
S500377,8/3/2026 0:00,E1071,C2438,P3012,4,20628.64,84090.53,R05
S500378,6/30/2026 0:00,E1010,C2170,P3011,4,53782.26,205122.52,R05
S500379,9/5/2026 0:00,E1003,C2375,P3020,11,8239.05,91996.03,R05
S500380,4/26/2026 0:00,E1035,C2045,P3051,8,55331.31,463349.71,R06
S500381,1/23/2026 0:00,E1062,C2381,P3001,6,26533.8,159960.47,R02
S500382,4/19/2026 0:00,E1104,C2014,P3027,9,3495.09,30276.63,R04
S500383,3/10/2026 0:00,E1063,C2231,P3003,10,36568.91,368414.93,R05
S500384,4/5/2026 0:00,E1032,C2157,P3012,7,20628.64,149471.71,R02
S500385,6/30/2026 0:00,E1011,C2134,P3030,7,45220.48,291002.82,R01
S500386,3/3/2026 0:00,E1116,C2391,P3009,4,23520.25,88416.78,R06
S500387,6/18/2026 0:00,E1078,C2037,P3053,3,16451.3,51224.14,R01
S500388,2/26/2026 0:00,E1037,C2053,P3054,8,7404.66,61721.39,R02
S500389,7/7/2026 0:00,E1120,C2018,P3037,7,63029.63,429127.53,R04
S500390,2/23/2026 0:00,E1087,C2038,P3001,4,26533.8,101484.64,R05
S500391,3/11/2026 0:00,E1051,C2187,P3042,4,20791.75,78378.02,R06
S500392,4/11/2026 0:00,E1113,C2385,P3049,1,44098.98,42988.25,R06
S500393,2/26/2026 0:00,E1072,C2196,P3004,11,19444.05,222478.36,R02
S500394,5/18/2026 0:00,E1114,C2243,P3015,7,13790.91,89052.04,R05
S500395,6/17/2026 0:00,E1051,C2300,P3051,1,55331.31,53282.65,R06
S500396,5/15/2026 0:00,E1004,C2303,P3027,10,3495.09,36235.04,R04
S500397,4/13/2026 0:00,E1076,C2035,P3008,10,40552.31,386207.18,R05
S500398,6/15/2026 0:00,E1006,C2215,P3060,4,29470.22,119674.11,R02
S500399,3/26/2026 0:00,E1112,C2219,P3060,11,29470.22,310683.27,R02
S500400,3/2/2026 0:00,E1092,C2316,P3023,3,72228.78,221180.2,R05
S500401,7/31/2026 0:00,E1063,C2090,P3015,11,13790.91,158852.72,R05
S500402,1/3/2026 0:00,E1087,C2308,P3027,3,3495.09,10046.71,R05
S500403,5/8/2026 0:00,E1111,C2252,P3031,1,61484.37,63129.99,R02
S500404,6/28/2026 0:00,E1092,C2008,P3039,4,26668.25,111821.31,R05
S500405,3/27/2026 0:00,E1104,C2256,P3047,1,46883.48,49113.94,R04
S500406,2/16/2026 0:00,E1110,C2363,P3008,8,40552.31,313085.14,R01
S500407,7/15/2026 0:00,E1027,C2208,P3030,1,45220.48,43993.38,R02
S500408,8/8/2026 0:00,E1074,C2425,P3058,6,41115.63,233251.49,R05
S500409,3/17/2026 0:00,E1006,C2131,P3055,7,2016.98,13372.01,R02
S500410,2/7/2026 0:00,E1016,C2224,P3042,10,20791.75,202484.74,R02
S500411,8/31/2026 0:00,E1017,C2197,P3018,2,39505.96,73487.23,R02
S500412,6/13/2026 0:00,E1002,C2142,P3004,4,19444.05,78294.85,R06
S500413,8/27/2026 0:00,E1017,C2252,P3047,11,46883.48,505634.07,R02
S500414,6/18/2026 0:00,E1038,C2096,P3043,3,61740.42,191650.32,R01
S500415,7/16/2026 0:00,E1004,C2026,P3022,9,19428.07,178627.24,R04
S500416,5/21/2026 0:00,E1054,C2111,P3003,7,36568.91,242766.17,R06
S500417,3/28/2026 0:00,E1049,C2123,P3015,2,13790.91,26916.29,R04
S500418,2/27/2026 0:00,E1097,C2186,P3035,11,45920.83,511482.26,R04
S500419,2/19/2026 0:00,E1014,C2168,P3047,6,46883.48,261322.9,R02
S500420,1/30/2026 0:00,E1082,C2051,P3038,9,67526.73,549847,R04
S500421,7/9/2026 0:00,E1057,C2379,P3033,3,17298.96,53341.98,R01
S500422,4/11/2026 0:00,E1109,C2005,P3014,11,9360.99,94798.35,R02
S500423,1/25/2026 0:00,E1022,C2077,P3048,6,34019.63,210937.71,R01
S500424,4/22/2026 0:00,E1068,C2160,P3001,3,26533.8,82549.93,R05
S500425,6/4/2026 0:00,E1056,C2208,P3053,3,16451.3,47829.11,R06
S500426,6/28/2026 0:00,E1028,C2257,P3049,4,44098.98,180103.28,R04
S500427,7/25/2026 0:00,E1039,C2205,P3026,9,41379.43,355462.06,R04
S500428,7/4/2026 0:00,E1092,C2255,P3008,11,40552.31,458895.48,R05
S500429,5/6/2026 0:00,E1060,C2438,P3050,8,12809.06,104901.31,R02
S500430,8/28/2026 0:00,E1064,C2011,P3016,1,51163.56,46649.8,R02
S500431,5/3/2026 0:00,E1104,C2437,P3038,11,67526.73,733427.59,R04
S500432,2/16/2026 0:00,E1048,C2008,P3010,1,45872.45,45688.95,R04
S500433,4/28/2026 0:00,E1091,C2409,P3042,7,20791.75,131006.74,R01
S500434,8/16/2026 0:00,E1012,C2424,P3037,3,63029.63,197973.75,R06
S500435,2/8/2026 0:00,E1074,C2032,P3026,11,41379.43,437415.19,R05
S500436,1/16/2026 0:00,E1009,C2028,P3028,7,47578.07,325586.74,R04
S500437,9/5/2026 0:00,E1099,C2206,P3012,9,20628.64,172517.02,R01
S500438,1/22/2026 0:00,E1119,C2387,P3020,3,8239.05,24510.46,R06
S500439,8/1/2026 0:00,E1073,C2228,P3049,3,44098.98,135153.63,R01
S500440,2/23/2026 0:00,E1066,C2128,P3014,2,9360.99,18495.14,R04
S500441,5/29/2026 0:00,E1104,C2255,P3046,10,7391.26,75258.2,R04
S500442,7/19/2026 0:00,E1022,C2212,P3035,1,45920.83,46364.71,R01
S500443,8/29/2026 0:00,E1074,C2239,P3029,9,71367.4,600973.32,R05
S500444,1/16/2026 0:00,E1117,C2207,P3012,6,20628.64,119485.86,R05
S500445,2/28/2026 0:00,E1120,C2318,P3052,6,64744.08,358278.47,R04
S500446,9/4/2026 0:00,E1065,C2283,P3018,8,39505.96,286430.97,R02
S500447,1/31/2026 0:00,E1087,C2245,P3044,11,31924.43,319374.03,R05
S500448,6/19/2026 0:00,E1066,C2045,P3002,5,7831.21,40776.13,R04
S500449,7/21/2026 0:00,E1021,C2105,P3002,9,7831.21,73841.46,R04
S500450,2/1/2026 0:00,E1009,C2348,P3059,11,17588.05,176877.97,R04
S500451,7/6/2026 0:00,E1060,C2281,P3017,5,13812.52,65628.74,R02
S500452,6/11/2026 0:00,E1048,C2234,P3010,2,45872.45,84145.04,R04
S500453,1/9/2026 0:00,E1032,C2189,P3018,6,39505.96,242993.49,R02
S500454,7/28/2026 0:00,E1116,C2044,P3022,9,19428.07,170384.19,R06
S500455,5/19/2026 0:00,E1095,C2225,P3019,3,53251.21,158665.59,R05
S500456,8/12/2026 0:00,E1114,C2430,P3058,10,41115.63,403338.83,R05
S500457,1/10/2026 0:00,E1010,C2142,P3053,4,16451.3,66235.44,R05
S500458,8/2/2026 0:00,E1016,C2136,P3001,10,26533.8,251505.89,R02
S500459,1/17/2026 0:00,E1096,C2176,P3024,11,36395.04,368567.62,R03
S500460,3/9/2026 0:00,E1027,C2142,P3036,8,30974.38,223670.46,R02
S500461,2/17/2026 0:00,E1011,C2449,P3025,6,60497.94,350956.03,R01
S500462,6/29/2026 0:00,E1030,C2080,P3036,7,30974.38,224664.18,R01
S500463,4/21/2026 0:00,E1120,C2082,P3031,7,61484.37,407059.11,R04
S500464,6/2/2026 0:00,E1082,C2135,P3031,4,61484.37,228572.7,R04
S500465,5/3/2026 0:00,E1037,C2207,P3002,6,7831.21,48815.37,R02
S500466,5/29/2026 0:00,E1086,C2344,P3019,9,53251.21,438915.41,R02
S500467,4/11/2026 0:00,E1111,C2177,P3053,3,16451.3,44802,R02
S500468,4/12/2026 0:00,E1120,C2383,P3012,8,20628.64,170295.53,R04
S500469,8/29/2026 0:00,E1038,C2243,P3010,7,45872.45,322756.49,R01
S500470,3/6/2026 0:00,E1088,C2055,P3031,4,61484.37,236914.11,R04
S500471,7/10/2026 0:00,E1073,C2141,P3045,10,50149.35,507938.49,R01
S500472,8/5/2026 0:00,E1024,C2440,P3022,3,19428.07,58937.93,R02
S500473,2/20/2026 0:00,E1043,C2056,P3023,7,72228.78,458079.52,R01
S500474,2/5/2026 0:00,E1106,C2015,P3052,10,64744.08,648371.19,R02
S500475,3/22/2026 0:00,E1095,C2185,P3023,9,72228.78,647543.85,R05
S500476,8/21/2026 0:00,E1082,C2314,P3015,10,13790.91,144055.28,R04
S500477,5/7/2026 0:00,E1104,C2419,P3026,3,41379.43,129723.69,R04
S500478,3/29/2026 0:00,E1029,C2088,P3003,10,36568.91,349843.75,R04
S500479,7/13/2026 0:00,E1050,C2097,P3023,9,72228.78,642567.93,R02
S500480,4/14/2026 0:00,E1039,C2144,P3020,8,8239.05,60718.74,R04
S500481,1/15/2026 0:00,E1032,C2008,P3045,3,50149.35,136902.98,R02
S500482,4/6/2026 0:00,E1015,C2215,P3040,8,17956.07,138608.93,R02
S500483,6/16/2026 0:00,E1119,C2173,P3057,4,45630.28,183156.71,R06
S500484,5/3/2026 0:00,E1099,C2223,P3039,6,26668.25,157635.63,R01
S500485,7/17/2026 0:00,E1075,C2040,P3056,10,48237.37,465224.61,R05
S500486,1/1/2026 0:00,E1093,C2182,P3008,2,40552.31,82947.06,R05
S500487,8/27/2026 0:00,E1090,C2270,P3018,8,39505.96,322104.46,R03
S500488,5/31/2026 0:00,E1079,C2187,P3041,9,58594.28,532511.95,R02
S500489,5/2/2026 0:00,E1092,C2245,P3006,7,23219.92,148163.61,R05
S500490,6/16/2026 0:00,E1030,C2309,P3027,8,3495.09,28505.13,R01
S500491,5/6/2026 0:00,E1053,C2231,P3036,7,30974.38,225041.02,R06
S500492,2/26/2026 0:00,E1051,C2383,P3015,11,13790.91,137882.61,R06
S500493,3/22/2026 0:00,E1045,C2155,P3037,10,63029.63,605242.47,R02
S500494,6/11/2026 0:00,E1094,C2175,P3058,4,41115.63,172398.38,R04
S500495,6/18/2026 0:00,E1094,C2336,P3005,1,21544.25,21326.35,R04
S500496,8/9/2026 0:00,E1074,C2115,P3039,3,26668.25,78167.57,R05
S500497,3/14/2026 0:00,E1089,C2390,P3009,7,23520.25,152559.83,R06
S500498,5/21/2026 0:00,E1095,C2311,P3007,11,60276.19,652975.12,R05
S500499,3/11/2026 0:00,E1006,C2300,P3041,11,58594.28,622530.32,R02
S500500,1/6/2026 0:00,E1044,C2018,P3020,7,8239.05,53008.53,R06
S500501,3/25/2026 0:00,E1008,C2272,P3010,11,45872.45,489282.38,R06
S500502,2/21/2026 0:00,E1044,C2012,P3026,3,41379.43,114785.7,R06
S500503,9/2/2026 0:00,E1037,C2404,P3004,1,19444.05,19630.7,R02
S500504,1/3/2026 0:00,E1107,C2301,P3038,10,67526.73,706361.51,R03
S500505,3/22/2026 0:00,E1028,C2192,P3024,9,36395.04,317871.7,R04
S500506,3/4/2026 0:00,E1060,C2232,P3014,6,9360.99,55876.98,R02
S500507,2/18/2026 0:00,E1048,C2443,P3041,7,58594.28,395659.3,R04
S500508,3/17/2026 0:00,E1068,C2093,P3001,1,26533.8,24431.48,R05
S500509,4/22/2026 0:00,E1026,C2218,P3017,1,13812.52,14442.14,R05
S500510,6/24/2026 0:00,E1075,C2278,P3045,4,50149.35,184436.63,R05
S500511,4/19/2026 0:00,E1119,C2353,P3024,7,36395.04,233554.55,R06
S500512,7/2/2026 0:00,E1028,C2303,P3027,11,3495.09,37249.39,R04
S500513,7/11/2026 0:00,E1002,C2029,P3007,11,60276.19,662264.38,R06
S500514,3/6/2026 0:00,E1089,C2301,P3009,8,23520.25,179363.26,R06
S500515,3/22/2026 0:00,E1076,C2077,P3043,10,61740.42,573492.9,R05
S500516,7/14/2026 0:00,E1044,C2009,P3035,9,45920.83,422728.82,R06
S500517,8/6/2026 0:00,E1054,C2024,P3058,1,41115.63,39243.45,R06
S500518,1/15/2026 0:00,E1026,C2015,P3012,4,20628.64,76668.25,R05
S500519,4/10/2026 0:00,E1056,C2164,P3021,4,42656.59,162907.69,R06
S500520,2/1/2026 0:00,E1069,C2013,P3003,3,36568.91,102266.76,R01
S500521,4/6/2026 0:00,E1007,C2347,P3015,7,13790.91,94404.57,R01
S500522,5/8/2026 0:00,E1060,C2172,P3021,1,42656.59,42666.97,R02
S500523,7/15/2026 0:00,E1072,C2357,P3010,9,45872.45,421081.68,R02
S500524,5/26/2026 0:00,E1055,C2327,P3033,8,17298.96,129276.42,R04
S500525,4/23/2026 0:00,E1068,C2200,P3046,2,7391.26,13674.47,R05
S500526,3/24/2026 0:00,E1060,C2378,P3059,2,17588.05,31761.93,R02
S500527,2/12/2026 0:00,E1084,C2076,P3052,8,64744.08,483878.18,R01
S500528,4/26/2026 0:00,E1089,C2164,P3006,11,23219.92,230793.09,R06
S500529,6/12/2026 0:00,E1003,C2372,P3002,1,7831.21,7453.91,R05
S500530,8/20/2026 0:00,E1078,C2061,P3029,7,71367.4,460532.24,R01
S500531,3/19/2026 0:00,E1023,C2424,P3055,9,2016.98,17916.55,R02
S500532,2/27/2026 0:00,E1038,C2245,P3040,3,17956.07,51581.99,R01
S500533,2/2/2026 0:00,E1021,C2382,P3033,7,17298.96,110683.32,R04
S500534,1/14/2026 0:00,E1105,C2155,P3004,6,19444.05,111995.39,R06
S500535,6/11/2026 0:00,E1025,C2257,P3059,7,17588.05,114670.84,R03
S500536,7/8/2026 0:00,E1114,C2244,P3004,7,19444.05,136384.19,R05
S500537,9/4/2026 0:00,E1086,C2162,P3029,10,71367.4,681319.9,R02
S500538,5/12/2026 0:00,E1067,C2068,P3037,1,63029.63,58116.75,R01
S500539,8/4/2026 0:00,E1067,C2344,P3060,3,29470.22,84205.87,R01
S500540,2/28/2026 0:00,E1083,C2277,P3060,10,29470.22,275150.7,R02
S500541,6/6/2026 0:00,E1002,C2161,P3020,1,8239.05,8398.61,R06
S500542,3/24/2026 0:00,E1119,C2391,P3041,5,58594.28,306889.05,R06
S500543,5/14/2026 0:00,E1118,C2449,P3023,3,72228.78,195846.25,R02
S500544,5/1/2026 0:00,E1111,C2259,P3045,1,50149.35,50325.02,R02
S500545,8/13/2026 0:00,E1096,C2307,P3018,2,39505.96,74239.1,R03
S500546,6/26/2026 0:00,E1107,C2335,P3049,10,44098.98,401283.65,R03
S500547,6/17/2026 0:00,E1113,C2095,P3025,5,60497.94,272891.9,R06
S500548,3/24/2026 0:00,E1004,C2438,P3001,11,26533.8,301255.9,R04
S500549,9/2/2026 0:00,E1048,C2246,P3054,3,7404.66,21170.83,R04
S500550,7/12/2026 0:00,E1057,C2221,P3015,6,13790.91,86815.01,R01
S500551,7/16/2026 0:00,E1077,C2123,P3034,9,16100.35,140028.11,R05
S500552,1/27/2026 0:00,E1090,C2187,P3048,6,34019.63,189449.81,R03
S500553,3/21/2026 0:00,E1088,C2262,P3020,2,8239.05,16751.17,R04
S500554,5/14/2026 0:00,E1066,C2413,P3054,2,7404.66,15386.5,R04
S500555,8/20/2026 0:00,E1110,C2273,P3037,8,63029.63,515503.29,R01
S500556,1/13/2026 0:00,E1047,C2373,P3027,11,3495.09,38898.88,R02
S500557,8/28/2026 0:00,E1027,C2060,P3022,8,19428.07,147685.19,R02
S500558,3/5/2026 0:00,E1079,C2406,P3051,6,55331.31,302000.58,R02
S500559,7/9/2026 0:00,E1067,C2408,P3005,10,21544.25,200403.52,R01
S500560,8/15/2026 0:00,E1025,C2125,P3034,7,16100.35,108985.7,R03
S500561,5/27/2026 0:00,E1076,C2337,P3039,1,26668.25,27826.45,R05
S500562,7/23/2026 0:00,E1036,C2341,P3003,9,36568.91,331894.06,R05
S500563,3/21/2026 0:00,E1025,C2051,P3017,5,13812.52,70736.85,R03
S500564,5/3/2026 0:00,E1029,C2178,P3024,9,36395.04,308424.19,R04
S500565,2/12/2026 0:00,E1102,C2139,P3024,2,36395.04,72977.4,R04
S500566,7/21/2026 0:00,E1082,C2440,P3003,8,36568.91,301142.26,R04
S500567,3/30/2026 0:00,E1106,C2327,P3045,7,50149.35,341185.19,R02
S500568,5/28/2026 0:00,E1017,C2170,P3007,11,60276.19,639489.48,R02
S500569,4/5/2026 0:00,E1061,C2039,P3025,4,60497.94,243906.08,R03
S500570,7/15/2026 0:00,E1083,C2069,P3056,3,48237.37,142394.8,R02
S500571,6/21/2026 0:00,E1117,C2236,P3003,4,36568.91,153439.59,R05
S500572,5/31/2026 0:00,E1056,C2048,P3015,4,13790.91,53164.81,R06
S500573,1/2/2026 0:00,E1081,C2381,P3029,10,71367.4,661141.52,R06
S500574,4/30/2026 0:00,E1017,C2057,P3050,10,12809.06,124349.11,R02
S500575,1/22/2026 0:00,E1016,C2277,P3029,8,71367.4,533988.44,R02
S500576,4/25/2026 0:00,E1100,C2338,P3010,4,45872.45,180588.47,R01
S500577,2/26/2026 0:00,E1012,C2099,P3032,5,66344.43,304809.38,R06
S500578,8/17/2026 0:00,E1067,C2404,P3023,2,72228.78,150596.49,R01
S500579,3/13/2026 0:00,E1081,C2015,P3039,4,26668.25,109763.68,R06
S500580,1/7/2026 0:00,E1092,C2325,P3009,7,23520.25,152019.46,R05
S500581,7/25/2026 0:00,E1117,C2179,P3037,3,63029.63,175069.64,R05
S500582,7/3/2026 0:00,E1070,C2332,P3052,1,64744.08,63246.28,R06
S500583,4/29/2026 0:00,E1045,C2062,P3040,8,17956.07,145937.2,R02
S500584,7/14/2026 0:00,E1071,C2119,P3014,8,9360.99,69860.09,R05
S500585,4/24/2026 0:00,E1101,C2037,P3004,6,19444.05,106064.85,R01
S500586,1/16/2026 0:00,E1014,C2134,P3020,7,8239.05,56625.43,R02
S500587,9/4/2026 0:00,E1011,C2026,P3028,10,47578.07,477559.91,R01
S500588,3/24/2026 0:00,E1077,C2008,P3014,11,9360.99,96448.18,R05
S500589,6/28/2026 0:00,E1084,C2004,P3044,2,31924.43,64548.97,R01
S500590,7/29/2026 0:00,E1100,C2021,P3034,5,16100.35,83930.85,R01
S500591,9/1/2026 0:00,E1105,C2415,P3013,7,31162.8,200810.84,R06
S500592,7/27/2026 0:00,E1043,C2149,P3031,9,61484.37,540440.8,R01
S500593,3/13/2026 0:00,E1108,C2025,P3033,1,17298.96,15716.56,R05
S500594,5/4/2026 0:00,E1052,C2143,P3052,3,64744.08,180830.05,R05
S500595,8/13/2026 0:00,E1089,C2245,P3039,6,26668.25,146164.34,R06
S500596,4/23/2026 0:00,E1073,C2419,P3028,7,47578.07,319924.79,R01
S500597,1/12/2026 0:00,E1061,C2433,P3025,6,60497.94,371381.65,R03
S500598,5/6/2026 0:00,E1041,C2043,P3032,1,66344.43,65453.4,R01
S500599,2/22/2026 0:00,E1004,C2425,P3009,4,23520.25,87814.05,R04
S500600,3/16/2026 0:00,E1078,C2293,P3028,6,47578.07,258639.13,R01
S500601,5/13/2026 0:00,E1008,C2185,P3058,8,41115.63,323336.51,R06
S500602,1/27/2026 0:00,E1051,C2042,P3031,10,61484.37,565606.71,R06
S500603,5/20/2026 0:00,E1027,C2431,P3017,4,13812.52,52565.48,R02
S500604,5/25/2026 0:00,E1034,C2092,P3053,7,16451.3,112456.18,R06
S500605,5/14/2026 0:00,E1103,C2317,P3023,11,72228.78,822769.49,R02
S500606,4/7/2026 0:00,E1050,C2398,P3013,3,31162.8,85286.99,R02
S500607,1/5/2026 0:00,E1081,C2324,P3055,8,2016.98,16140.54,R06
S500608,2/26/2026 0:00,E1003,C2053,P3010,1,45872.45,41382.1,R05
S500609,6/5/2026 0:00,E1107,C2084,P3016,4,51163.56,203525.83,R03
S500610,3/19/2026 0:00,E1073,C2034,P3006,8,23219.92,182551.27,R01
S500611,3/10/2026 0:00,E1033,C2076,P3048,10,34019.63,347605.77,R01
S500612,4/28/2026 0:00,E1005,C2353,P3011,4,53782.26,210772.54,R02
S500613,4/30/2026 0:00,E1021,C2408,P3058,2,41115.63,78357.55,R04
S500614,2/28/2026 0:00,E1116,C2404,P3052,2,64744.08,121254.35,R06
S500615,2/2/2026 0:00,E1119,C2197,P3003,4,36568.91,133518.57,R06
S500616,3/3/2026 0:00,E1037,C2286,P3028,4,47578.07,186542.56,R02
S500617,2/19/2026 0:00,E1033,C2088,P3041,2,58594.28,121084.88,R01
S500618,4/22/2026 0:00,E1029,C2235,P3015,7,13790.91,94336.47,R04
S500619,8/21/2026 0:00,E1079,C2232,P3060,6,29470.22,178742.56,R02
S500620,1/19/2026 0:00,E1002,C2007,P3013,11,31162.8,323856.83,R06
S500621,8/2/2026 0:00,E1062,C2292,P3042,3,20791.75,60330.57,R02
S500622,7/16/2026 0:00,E1058,C2038,P3052,8,64744.08,491376.74,R02
S500623,5/3/2026 0:00,E1036,C2052,P3056,8,48237.37,353633.92,R05
S500624,7/13/2026 0:00,E1114,C2143,P3045,1,50149.35,48271.17,R05
S500625,8/10/2026 0:00,E1031,C2430,P3017,3,13812.52,42044.33,R04
S500626,2/16/2026 0:00,E1056,C2407,P3007,5,60276.19,289098.55,R06
S500627,6/16/2026 0:00,E1037,C2396,P3028,2,47578.07,94920.81,R02
S500628,7/15/2026 0:00,E1057,C2221,P3038,5,67526.73,342290.4,R01
S500629,2/2/2026 0:00,E1091,C2428,P3013,11,31162.8,325106.37,R01
S500630,5/21/2026 0:00,E1082,C2240,P3060,10,29470.22,300486.37,R04
S500631,3/25/2026 0:00,E1060,C2143,P3017,3,13812.52,39400.44,R02
S500632,7/1/2026 0:00,E1085,C2349,P3015,9,13790.91,116474.5,R02
S500633,5/15/2026 0:00,E1067,C2363,P3036,11,30974.38,318015.08,R01
S500634,3/20/2026 0:00,E1071,C2382,P3028,1,47578.07,44246.92,R05
S500635,8/3/2026 0:00,E1053,C2049,P3015,4,13790.91,55746.64,R06
S500636,1/14/2026 0:00,E1023,C2277,P3046,10,7391.26,76361.06,R02
S500637,8/3/2026 0:00,E1090,C2271,P3053,6,16451.3,92252.04,R03
S500638,5/27/2026 0:00,E1109,C2014,P3011,9,53782.26,441825.27,R02
S500639,5/8/2026 0:00,E1111,C2298,P3056,3,48237.37,137051.78,R02
S500640,2/23/2026 0:00,E1118,C2015,P3031,3,61484.37,184209.09,R02
S500641,8/9/2026 0:00,E1103,C2234,P3004,5,19444.05,92872.37,R02
S500642,9/5/2026 0:00,E1055,C2063,P3035,7,45920.83,315780.8,R04
S500643,5/28/2026 0:00,E1102,C2196,P3034,5,16100.35,81439.25,R04
S500644,1/29/2026 0:00,E1037,C2027,P3052,11,64744.08,684603.23,R02
S500645,1/24/2026 0:00,E1070,C2093,P3027,8,3495.09,29357.48,R06
S500646,3/23/2026 0:00,E1037,C2105,P3010,5,45872.45,216676.77,R02
S500647,3/4/2026 0:00,E1054,C2309,P3030,7,45220.48,331337.73,R06
S500648,7/21/2026 0:00,E1055,C2052,P3045,6,50149.35,279970.12,R04
S500649,4/15/2026 0:00,E1084,C2319,P3020,10,8239.05,75522.41,R01
S500650,2/26/2026 0:00,E1052,C2181,P3029,2,71367.4,144536.77,R05
S500651,5/16/2026 0:00,E1082,C2057,P3058,3,41115.63,124006.36,R04
S500652,8/6/2026 0:00,E1043,C2120,P3053,11,16451.3,184886.77,R01
S500653,3/3/2026 0:00,E1019,C2308,P3029,11,71367.4,746997.17,R03
S500654,6/6/2026 0:00,E1023,C2363,P3023,4,72228.78,300362.27,R02
S500655,7/21/2026 0:00,E1068,C2043,P3057,5,45630.28,209425.24,R05
S500656,1/17/2026 0:00,E1022,C2135,P3050,9,12809.06,104276.94,R01
S500657,3/7/2026 0:00,E1102,C2373,P3021,6,42656.59,241884.51,R04
S500658,1/6/2026 0:00,E1046,C2426,P3048,1,34019.63,34686.37,R04
S500659,2/27/2026 0:00,E1105,C2260,P3043,3,61740.42,185396.73,R06
S500660,3/10/2026 0:00,E1049,C2197,P3010,7,45872.45,310006.9,R04
S500661,6/5/2026 0:00,E1041,C2133,P3041,8,58594.28,439896.81,R01
S500662,3/3/2026 0:00,E1030,C2255,P3012,7,20628.64,131244.28,R01
