Order_ID,Order_Date,Employee_ID,Customer_ID,Product_ID,Quantity,Region_Code,Order_Value
S500357,2026-06-14 00:00:00,E1067,C2135,P3004,11,R01,203185.5
S500358,2026-05-09 00:00:00,E1065,C2365,P3033,9,R02,162193.94
S500359,2026-07-14 00:00:00,E1101,C2390,P3017,10,R01,140981.63
S500360,2026-04-21 00:00:00,E1036,C2280,P3028,5,R05,246615.58
S500361,2026-01-24 00:00:00,E1032,C2019,P3050,8,R02,101025.87
S500362,2026-01-27 00:00:00,E1029,C2083,P3026,5,R04,201116.37
S500363,2026-02-09 00:00:00,E1105,C2228,P3008,8,R06,297159.04
S500364,2026-07-10 00:00:00,E1002,C2371,P3034,7,R06,115623.78
S500365,2026-07-08 00:00:00,E1026,C2265,P3059,4,R05,71180.33
S500366,2026-06-13 00:00:00,E1045,C2112,P3018,7,R02,251329.82
S500367,2026-08-14 00:00:00,E1104,C2251,P3031,6,R04,343603.75
S500368,2026-08-09 00:00:00,E1086,C2164,P3059,3,R02,51898.38
S500369,2026-01-24 00:00:00,E1069,C2358,P3027,9,R01,31539.49
S500370,2026-01-24 00:00:00,E1065,C2168,P3016,10,R02,471037.59
S500371,2026-08-22 00:00:00,E1053,C2221,P3058,9,R06,346625.87
S500372,2026-01-04 00:00:00,E1003,C2408,P3010,5,R05,213069.85
S500373,2026-03-08 00:00:00,E1084,C2304,P3040,8,R01,134024.05
S500374,2026-02-03 00:00:00,E1110,C2191,P3012,7,R01,149903.14
S500375,2026-07-04 00:00:00,E1066,C2325,P3022,9,R04,176141.81
S500376,2026-06-26 00:00:00,E1076,C2437,P3016,7,R05,361929.1
S500377,2026-08-03 00:00:00,E1071,C2438,P3012,4,R05,84090.53
S500378,2026-06-30 00:00:00,E1010,C2170,P3011,4,R05,205122.52
S500379,2026-09-05 00:00:00,E1003,C2375,P3020,11,R05,91996.03
S500380,2026-04-26 00:00:00,E1035,C2045,P3051,8,R06,463349.71
S500381,2026-01-23 00:00:00,E1062,C2381,P3001,6,R02,159960.47
S500382,2026-04-19 00:00:00,E1104,C2014,P3027,9,R04,30276.63
S500383,2026-03-10 00:00:00,E1063,C2231,P3003,10,R05,368414.93
S500384,2026-04-05 00:00:00,E1032,C2157,P3012,7,R02,149471.71
S500385,2026-06-30 00:00:00,E1011,C2134,P3030,7,R01,291002.82
S500386,2026-03-03 00:00:00,E1116,C2391,P3009,4,R06,88416.78
S500387,2026-06-18 00:00:00,E1078,C2037,P3053,3,R01,51224.14
S500388,2026-02-26 00:00:00,E1037,C2053,P3054,8,R02,61721.39
S500389,2026-07-07 00:00:00,E1120,C2018,P3037,7,R04,429127.53
S500390,2026-02-23 00:00:00,E1087,C2038,P3001,4,R05,101484.64
S500391,2026-03-11 00:00:00,E1051,C2187,P3042,4,R06,78378.02
S500392,2026-04-11 00:00:00,E1113,C2385,P3049,1,R06,42988.25
S500393,2026-02-26 00:00:00,E1072,C2196,P3004,11,R02,222478.36
S500394,2026-05-18 00:00:00,E1114,C2243,P3015,7,R05,89052.04
S500395,2026-06-17 00:00:00,E1051,C2300,P3051,1,R06,53282.65
S500396,2026-05-15 00:00:00,E1004,C2303,P3027,10,R04,36235.04
S500397,2026-04-13 00:00:00,E1076,C2035,P3008,10,R05,386207.18
S500398,2026-06-15 00:00:00,E1006,C2215,P3060,4,R02,119674.11
S500399,2026-03-26 00:00:00,E1112,C2219,P3060,11,R02,310683.27
S500400,2026-03-02 00:00:00,E1092,C2316,P3023,3,R05,221180.2
S500401,2026-07-31 00:00:00,E1063,C2090,P3015,11,R05,158852.72
S500402,2026-01-03 00:00:00,E1087,C2308,P3027,3,R05,10046.71
S500403,2026-05-08 00:00:00,E1111,C2252,P3031,1,R02,63129.99
S500404,2026-06-28 00:00:00,E1092,C2008,P3039,4,R05,111821.31
S500405,2026-03-27 00:00:00,E1104,C2256,P3047,1,R04,49113.94
S500406,2026-02-16 00:00:00,E1110,C2363,P3008,8,R01,313085.14
S500407,2026-07-15 00:00:00,E1027,C2208,P3030,1,R02,43993.38
S500408,2026-08-08 00:00:00,E1074,C2425,P3058,6,R05,233251.49
S500409,2026-03-17 00:00:00,E1006,C2131,P3055,7,R02,13372.01
S500410,2026-02-07 00:00:00,E1016,C2224,P3042,10,R02,202484.74
S500411,2026-08-31 00:00:00,E1017,C2197,P3018,2,R02,73487.23
S500412,2026-06-13 00:00:00,E1002,C2142,P3004,4,R06,78294.85
S500413,2026-08-27 00:00:00,E1017,C2252,P3047,11,R02,505634.07
S500414,2026-06-18 00:00:00,E1038,C2096,P3043,3,R01,191650.32
S500415,2026-07-16 00:00:00,E1004,C2026,P3022,9,R04,178627.24
S500416,2026-05-21 00:00:00,E1054,C2111,P3003,7,R06,242766.17
S500417,2026-03-28 00:00:00,E1049,C2123,P3015,2,R04,26916.29
S500418,2026-02-27 00:00:00,E1097,C2186,P3035,11,R04,511482.26
S500419,2026-02-19 00:00:00,E1014,C2168,P3047,6,R02,261322.9
S500420,2026-01-30 00:00:00,E1082,C2051,P3038,9,R04,549847
S500421,2026-07-09 00:00:00,E1057,C2379,P3033,3,R01,53341.98
S500422,2026-04-11 00:00:00,E1109,C2005,P3014,11,R02,94798.35
S500423,2026-01-25 00:00:00,E1022,C2077,P3048,6,R01,210937.71
S500424,2026-04-22 00:00:00,E1068,C2160,P3001,3,R05,82549.93
S500425,2026-06-04 00:00:00,E1056,C2208,P3053,3,R06,47829.11
S500426,2026-06-28 00:00:00,E1028,C2257,P3049,4,R04,180103.28
S500427,2026-07-25 00:00:00,E1039,C2205,P3026,9,R04,355462.06
S500428,2026-07-04 00:00:00,E1092,C2255,P3008,11,R05,458895.48
S500429,2026-05-06 00:00:00,E1060,C2438,P3050,8,R02,104901.31
S500430,2026-08-28 00:00:00,E1064,C2011,P3016,1,R02,46649.8
S500431,2026-05-03 00:00:00,E1104,C2437,P3038,11,R04,733427.59
S500432,2026-02-16 00:00:00,E1048,C2008,P3010,1,R04,45688.95
S500433,2026-04-28 00:00:00,E1091,C2409,P3042,7,R01,131006.74
S500434,2026-08-16 00:00:00,E1012,C2424,P3037,3,R06,197973.75
S500435,2026-02-08 00:00:00,E1074,C2032,P3026,11,R05,437415.19
S500436,2026-01-16 00:00:00,E1009,C2028,P3028,7,R04,325586.74
S500437,2026-09-05 00:00:00,E1099,C2206,P3012,9,R01,172517.02
S500438,2026-01-22 00:00:00,E1119,C2387,P3020,3,R06,24510.46
S500439,2026-08-01 00:00:00,E1073,C2228,P3049,3,R01,135153.63
S500440,2026-02-23 00:00:00,E1066,C2128,P3014,2,R04,18495.14
S500441,2026-05-29 00:00:00,E1104,C2255,P3046,10,R04,75258.2
S500442,2026-07-19 00:00:00,E1022,C2212,P3035,1,R01,46364.71
S500443,2026-08-29 00:00:00,E1074,C2239,P3029,9,R05,600973.32
S500444,2026-01-16 00:00:00,E1117,C2207,P3012,6,R05,119485.86
S500445,2026-02-28 00:00:00,E1120,C2318,P3052,6,R04,358278.47
S500446,2026-09-04 00:00:00,E1065,C2283,P3018,8,R02,286430.97
S500447,2026-01-31 00:00:00,E1087,C2245,P3044,11,R05,319374.03
S500448,2026-06-19 00:00:00,E1066,C2045,P3002,5,R04,40776.13
S500449,2026-07-21 00:00:00,E1021,C2105,P3002,9,R04,73841.46
S500450,2026-02-01 00:00:00,E1009,C2348,P3059,11,R04,176877.97
S500451,2026-07-06 00:00:00,E1060,C2281,P3017,5,R02,65628.74
S500452,2026-06-11 00:00:00,E1048,C2234,P3010,2,R04,84145.04
S500453,2026-01-09 00:00:00,E1032,C2189,P3018,6,R02,242993.49
S500454,2026-07-28 00:00:00,E1116,C2044,P3022,9,R06,170384.19
S500455,2026-05-19 00:00:00,E1095,C2225,P3019,3,R05,158665.59
S500456,2026-08-12 00:00:00,E1114,C2430,P3058,10,R05,403338.83
S500457,2026-01-10 00:00:00,E1010,C2142,P3053,4,R05,66235.44
S500458,2026-08-02 00:00:00,E1016,C2136,P3001,10,R02,251505.89
S500459,2026-01-17 00:00:00,E1096,C2176,P3024,11,R03,368567.62
S500460,2026-03-09 00:00:00,E1027,C2142,P3036,8,R02,223670.46
S500461,2026-02-17 00:00:00,E1011,C2449,P3025,6,R01,350956.03
S500462,2026-06-29 00:00:00,E1030,C2080,P3036,7,R01,224664.18
S500463,2026-04-21 00:00:00,E1120,C2082,P3031,7,R04,407059.11
S500464,2026-06-02 00:00:00,E1082,C2135,P3031,4,R04,228572.7
S500465,2026-05-03 00:00:00,E1037,C2207,P3002,6,R02,48815.37
S500466,2026-05-29 00:00:00,E1086,C2344,P3019,9,R02,438915.41
S500467,2026-04-11 00:00:00,E1111,C2177,P3053,3,R02,44802
S500468,2026-04-12 00:00:00,E1120,C2383,P3012,8,R04,170295.53
S500469,2026-08-29 00:00:00,E1038,C2243,P3010,7,R01,322756.49
S500470,2026-03-06 00:00:00,E1088,C2055,P3031,4,R04,236914.11
S500471,2026-07-10 00:00:00,E1073,C2141,P3045,10,R01,507938.49
S500472,2026-08-05 00:00:00,E1024,C2440,P3022,3,R02,58937.93
S500473,2026-02-20 00:00:00,E1043,C2056,P3023,7,R01,458079.52
S500474,2026-02-05 00:00:00,E1106,C2015,P3052,10,R02,648371.19
S500475,2026-03-22 00:00:00,E1095,C2185,P3023,9,R05,647543.85
S500476,2026-08-21 00:00:00,E1082,C2314,P3015,10,R04,144055.28
S500477,2026-05-07 00:00:00,E1104,C2419,P3026,3,R04,129723.69
S500478,2026-03-29 00:00:00,E1029,C2088,P3003,10,R04,349843.75
S500479,2026-07-13 00:00:00,E1050,C2097,P3023,9,R02,642567.93
S500480,2026-04-14 00:00:00,E1039,C2144,P3020,8,R04,60718.74
S500481,2026-01-15 00:00:00,E1032,C2008,P3045,3,R02,136902.98
S500482,2026-04-06 00:00:00,E1015,C2215,P3040,8,R02,138608.93
S500483,2026-06-16 00:00:00,E1119,C2173,P3057,4,R06,183156.71
S500484,2026-05-03 00:00:00,E1099,C2223,P3039,6,R01,157635.63
S500485,2026-07-17 00:00:00,E1075,C2040,P3056,10,R05,465224.61
S500486,2026-01-01 00:00:00,E1093,C2182,P3008,2,R05,82947.06
S500487,2026-08-27 00:00:00,E1090,C2270,P3018,8,R03,322104.46
S500488,2026-05-31 00:00:00,E1079,C2187,P3041,9,R02,532511.95
S500489,2026-05-02 00:00:00,E1092,C2245,P3006,7,R05,148163.61
S500490,2026-06-16 00:00:00,E1030,C2309,P3027,8,R01,28505.13
S500491,2026-05-06 00:00:00,E1053,C2231,P3036,7,R06,225041.02
S500492,2026-02-26 00:00:00,E1051,C2383,P3015,11,R06,137882.61
S500493,2026-03-22 00:00:00,E1045,C2155,P3037,10,R02,605242.47
S500494,2026-06-11 00:00:00,E1094,C2175,P3058,4,R04,172398.38
S500495,2026-06-18 00:00:00,E1094,C2336,P3005,1,R04,21326.35
S500496,2026-08-09 00:00:00,E1074,C2115,P3039,3,R05,78167.57
S500497,2026-03-14 00:00:00,E1089,C2390,P3009,7,R06,152559.83
S500498,2026-05-21 00:00:00,E1095,C2311,P3007,11,R05,652975.12
S500499,2026-03-11 00:00:00,E1006,C2300,P3041,11,R02,622530.32
S500500,2026-01-06 00:00:00,E1044,C2018,P3020,7,R06,53008.53
S500501,2026-03-25 00:00:00,E1008,C2272,P3010,11,R06,489282.38
S500502,2026-02-21 00:00:00,E1044,C2012,P3026,3,R06,114785.7
S500503,2026-09-02 00:00:00,E1037,C2404,P3004,1,R02,19630.7
S500504,2026-01-03 00:00:00,E1107,C2301,P3038,10,R03,706361.51
S500505,2026-03-22 00:00:00,E1028,C2192,P3024,9,R04,317871.7
S500506,2026-03-04 00:00:00,E1060,C2232,P3014,6,R02,55876.98
S500507,2026-02-18 00:00:00,E1048,C2443,P3041,7,R04,395659.3
S500508,2026-03-17 00:00:00,E1068,C2093,P3001,1,R05,24431.48
S500509,2026-04-22 00:00:00,E1026,C2218,P3017,1,R05,14442.14
S500510,2026-06-24 00:00:00,E1075,C2278,P3045,4,R05,184436.63
S500511,2026-04-19 00:00:00,E1119,C2353,P3024,7,R06,233554.55
S500512,2026-07-02 00:00:00,E1028,C2303,P3027,11,R04,37249.39
S500513,2026-07-11 00:00:00,E1002,C2029,P3007,11,R06,662264.38
S500514,2026-03-06 00:00:00,E1089,C2301,P3009,8,R06,179363.26
S500515,2026-03-22 00:00:00,E1076,C2077,P3043,10,R05,573492.9
S500516,2026-07-14 00:00:00,E1044,C2009,P3035,9,R06,422728.82
S500517,2026-08-06 00:00:00,E1054,C2024,P3058,1,R06,39243.45
S500518,2026-01-15 00:00:00,E1026,C2015,P3012,4,R05,76668.25
S500519,2026-04-10 00:00:00,E1056,C2164,P3021,4,R06,162907.69
S500520,2026-02-01 00:00:00,E1069,C2013,P3003,3,R01,102266.76
S500521,2026-04-06 00:00:00,E1007,C2347,P3015,7,R01,94404.57
S500522,2026-05-08 00:00:00,E1060,C2172,P3021,1,R02,42666.97
S500523,2026-07-15 00:00:00,E1072,C2357,P3010,9,R02,421081.68
S500524,2026-05-26 00:00:00,E1055,C2327,P3033,8,R04,129276.42
S500525,2026-04-23 00:00:00,E1068,C2200,P3046,2,R05,13674.47
S500526,2026-03-24 00:00:00,E1060,C2378,P3059,2,R02,31761.93
S500527,2026-02-12 00:00:00,E1084,C2076,P3052,8,R01,483878.18
S500528,2026-04-26 00:00:00,E1089,C2164,P3006,11,R06,230793.09
S500529,2026-06-12 00:00:00,E1003,C2372,P3002,1,R05,7453.91
S500530,2026-08-20 00:00:00,E1078,C2061,P3029,7,R01,460532.24
S500531,2026-03-19 00:00:00,E1023,C2424,P3055,9,R02,17916.55
S500532,2026-02-27 00:00:00,E1038,C2245,P3040,3,R01,51581.99
S500533,2026-02-02 00:00:00,E1021,C2382,P3033,7,R04,110683.32
S500534,2026-01-14 00:00:00,E1105,C2155,P3004,6,R06,111995.39
S500535,2026-06-11 00:00:00,E1025,C2257,P3059,7,R03,114670.84
S500536,2026-07-08 00:00:00,E1114,C2244,P3004,7,R05,136384.19
S500537,2026-09-04 00:00:00,E1086,C2162,P3029,10,R02,681319.9
S500538,2026-05-12 00:00:00,E1067,C2068,P3037,1,R01,58116.75
S500539,2026-08-04 00:00:00,E1067,C2344,P3060,3,R01,84205.87
S500540,2026-02-28 00:00:00,E1083,C2277,P3060,10,R02,275150.7
S500541,2026-06-06 00:00:00,E1002,C2161,P3020,1,R06,8398.61
S500542,2026-03-24 00:00:00,E1119,C2391,P3041,5,R06,306889.05
S500543,2026-05-14 00:00:00,E1118,C2449,P3023,3,R02,195846.25
S500544,2026-05-01 00:00:00,E1111,C2259,P3045,1,R02,50325.02
S500545,2026-08-13 00:00:00,E1096,C2307,P3018,2,R03,74239.1
S500546,2026-06-26 00:00:00,E1107,C2335,P3049,10,R03,401283.65
S500547,2026-06-17 00:00:00,E1113,C2095,P3025,5,R06,272891.9
S500548,2026-03-24 00:00:00,E1004,C2438,P3001,11,R04,301255.9
S500549,2026-09-02 00:00:00,E1048,C2246,P3054,3,R04,21170.83
S500550,2026-07-12 00:00:00,E1057,C2221,P3015,6,R01,86815.01
S500551,2026-07-16 00:00:00,E1077,C2123,P3034,9,R05,140028.11
S500552,2026-01-27 00:00:00,E1090,C2187,P3048,6,R03,189449.81
S500553,2026-03-21 00:00:00,E1088,C2262,P3020,2,R04,16751.17
S500554,2026-05-14 00:00:00,E1066,C2413,P3054,2,R04,15386.5
S500555,2026-08-20 00:00:00,E1110,C2273,P3037,8,R01,515503.29
S500556,2026-01-13 00:00:00,E1047,C2373,P3027,11,R02,38898.88
S500557,2026-08-28 00:00:00,E1027,C2060,P3022,8,R02,147685.19
S500558,2026-03-05 00:00:00,E1079,C2406,P3051,6,R02,302000.58
S500559,2026-07-09 00:00:00,E1067,C2408,P3005,10,R01,200403.52
S500560,2026-08-15 00:00:00,E1025,C2125,P3034,7,R03,108985.7
S500561,2026-05-27 00:00:00,E1076,C2337,P3039,1,R05,27826.45
S500562,2026-07-23 00:00:00,E1036,C2341,P3003,9,R05,331894.06
S500563,2026-03-21 00:00:00,E1025,C2051,P3017,5,R03,70736.85
S500564,2026-05-03 00:00:00,E1029,C2178,P3024,9,R04,308424.19
S500565,2026-02-12 00:00:00,E1102,C2139,P3024,2,R04,72977.4
S500566,2026-07-21 00:00:00,E1082,C2440,P3003,8,R04,301142.26
S500567,2026-03-30 00:00:00,E1106,C2327,P3045,7,R02,341185.19
S500568,2026-05-28 00:00:00,E1017,C2170,P3007,11,R02,639489.48
S500569,2026-04-05 00:00:00,E1061,C2039,P3025,4,R03,243906.08
S500570,2026-07-15 00:00:00,E1083,C2069,P3056,3,R02,142394.8
S500571,2026-06-21 00:00:00,E1117,C2236,P3003,4,R05,153439.59
S500572,2026-05-31 00:00:00,E1056,C2048,P3015,4,R06,53164.81
S500573,2026-01-02 00:00:00,E1081,C2381,P3029,10,R06,661141.52
S500574,2026-04-30 00:00:00,E1017,C2057,P3050,10,R02,124349.11
S500575,2026-01-22 00:00:00,E1016,C2277,P3029,8,R02,533988.44
S500576,2026-04-25 00:00:00,E1100,C2338,P3010,4,R01,180588.47
S500577,2026-02-26 00:00:00,E1012,C2099,P3032,5,R06,304809.38
S500578,2026-08-17 00:00:00,E1067,C2404,P3023,2,R01,150596.49
S500579,2026-03-13 00:00:00,E1081,C2015,P3039,4,R06,109763.68
S500580,2026-01-07 00:00:00,E1092,C2325,P3009,7,R05,152019.46
S500581,2026-07-25 00:00:00,E1117,C2179,P3037,3,R05,175069.64
S500582,2026-07-03 00:00:00,E1070,C2332,P3052,1,R06,63246.28
S500583,2026-04-29 00:00:00,E1045,C2062,P3040,8,R02,145937.2
S500584,2026-07-14 00:00:00,E1071,C2119,P3014,8,R05,69860.09
S500585,2026-04-24 00:00:00,E1101,C2037,P3004,6,R01,106064.85
S500586,2026-01-16 00:00:00,E1014,C2134,P3020,7,R02,56625.43
S500587,2026-09-04 00:00:00,E1011,C2026,P3028,10,R01,477559.91
S500588,2026-03-24 00:00:00,E1077,C2008,P3014,11,R05,96448.18
S500589,2026-06-28 00:00:00,E1084,C2004,P3044,2,R01,64548.97
S500590,2026-07-29 00:00:00,E1100,C2021,P3034,5,R01,83930.85
S500591,2026-09-01 00:00:00,E1105,C2415,P3013,7,R06,200810.84
S500592,2026-07-27 00:00:00,E1043,C2149,P3031,9,R01,540440.8
S500593,2026-03-13 00:00:00,E1108,C2025,P3033,1,R05,15716.56
S500594,2026-05-04 00:00:00,E1052,C2143,P3052,3,R05,180830.05
S500595,2026-08-13 00:00:00,E1089,C2245,P3039,6,R06,146164.34
S500596,2026-04-23 00:00:00,E1073,C2419,P3028,7,R01,319924.79
S500597,2026-01-12 00:00:00,E1061,C2433,P3025,6,R03,371381.65
S500598,2026-05-06 00:00:00,E1041,C2043,P3032,1,R01,65453.4
S500599,2026-02-22 00:00:00,E1004,C2425,P3009,4,R04,87814.05
S500600,2026-03-16 00:00:00,E1078,C2293,P3028,6,R01,258639.13
S500601,2026-05-13 00:00:00,E1008,C2185,P3058,8,R06,323336.51
S500602,2026-01-27 00:00:00,E1051,C2042,P3031,10,R06,565606.71
S500603,2026-05-20 00:00:00,E1027,C2431,P3017,4,R02,52565.48
S500604,2026-05-25 00:00:00,E1034,C2092,P3053,7,R06,112456.18
S500605,2026-05-14 00:00:00,E1103,C2317,P3023,11,R02,822769.49
S500606,2026-04-07 00:00:00,E1050,C2398,P3013,3,R02,85286.99
S500607,2026-01-05 00:00:00,E1081,C2324,P3055,8,R06,16140.54
S500608,2026-02-26 00:00:00,E1003,C2053,P3010,1,R05,41382.1
S500609,2026-06-05 00:00:00,E1107,C2084,P3016,4,R03,203525.83
S500610,2026-03-19 00:00:00,E1073,C2034,P3006,8,R01,182551.27
S500611,2026-03-10 00:00:00,E1033,C2076,P3048,10,R01,347605.77
S500612,2026-04-28 00:00:00,E1005,C2353,P3011,4,R02,210772.54
S500613,2026-04-30 00:00:00,E1021,C2408,P3058,2,R04,78357.55
S500614,2026-02-28 00:00:00,E1116,C2404,P3052,2,R06,121254.35
S500615,2026-02-02 00:00:00,E1119,C2197,P3003,4,R06,133518.57
S500616,2026-03-03 00:00:00,E1037,C2286,P3028,4,R02,186542.56
S500617,2026-02-19 00:00:00,E1033,C2088,P3041,2,R01,121084.88
S500618,2026-04-22 00:00:00,E1029,C2235,P3015,7,R04,94336.47
S500619,2026-08-21 00:00:00,E1079,C2232,P3060,6,R02,178742.56
S500620,2026-01-19 00:00:00,E1002,C2007,P3013,11,R06,323856.83
S500621,2026-08-02 00:00:00,E1062,C2292,P3042,3,R02,60330.57
S500622,2026-07-16 00:00:00,E1058,C2038,P3052,8,R02,491376.74
S500623,2026-05-03 00:00:00,E1036,C2052,P3056,8,R05,353633.92
S500624,2026-07-13 00:00:00,E1114,C2143,P3045,1,R05,48271.17
S500625,2026-08-10 00:00:00,E1031,C2430,P3017,3,R04,42044.33
S500626,2026-02-16 00:00:00,E1056,C2407,P3007,5,R06,289098.55
S500627,2026-06-16 00:00:00,E1037,C2396,P3028,2,R02,94920.81
S500628,2026-07-15 00:00:00,E1057,C2221,P3038,5,R01,342290.4
S500629,2026-02-02 00:00:00,E1091,C2428,P3013,11,R01,325106.37
S500630,2026-05-21 00:00:00,E1082,C2240,P3060,10,R04,300486.37
S500631,2026-03-25 00:00:00,E1060,C2143,P3017,3,R02,39400.44
S500632,2026-07-01 00:00:00,E1085,C2349,P3015,9,R02,116474.5
S500633,2026-05-15 00:00:00,E1067,C2363,P3036,11,R01,318015.08
S500634,2026-03-20 00:00:00,E1071,C2382,P3028,1,R05,44246.92
S500635,2026-08-03 00:00:00,E1053,C2049,P3015,4,R06,55746.64
S500636,2026-01-14 00:00:00,E1023,C2277,P3046,10,R02,76361.06
S500637,2026-08-03 00:00:00,E1090,C2271,P3053,6,R03,92252.04
S500638,2026-05-27 00:00:00,E1109,C2014,P3011,9,R02,441825.27
S500639,2026-05-08 00:00:00,E1111,C2298,P3056,3,R02,137051.78
S500640,2026-02-23 00:00:00,E1118,C2015,P3031,3,R02,184209.09
S500641,2026-08-09 00:00:00,E1103,C2234,P3004,5,R02,92872.37
S500642,2026-09-05 00:00:00,E1055,C2063,P3035,7,R04,315780.8
S500643,2026-05-28 00:00:00,E1102,C2196,P3034,5,R04,81439.25
S500644,2026-01-29 00:00:00,E1037,C2027,P3052,11,R02,684603.23
S500645,2026-01-24 00:00:00,E1070,C2093,P3027,8,R06,29357.48
S500646,2026-03-23 00:00:00,E1037,C2105,P3010,5,R02,216676.77
S500647,2026-03-04 00:00:00,E1054,C2309,P3030,7,R06,331337.73
S500648,2026-07-21 00:00:00,E1055,C2052,P3045,6,R04,279970.12
S500649,2026-04-15 00:00:00,E1084,C2319,P3020,10,R01,75522.41
S500650,2026-02-26 00:00:00,E1052,C2181,P3029,2,R05,144536.77
S500651,2026-05-16 00:00:00,E1082,C2057,P3058,3,R04,124006.36
S500652,2026-08-06 00:00:00,E1043,C2120,P3053,11,R01,184886.77
S500653,2026-03-03 00:00:00,E1019,C2308,P3029,11,R03,746997.17
S500654,2026-06-06 00:00:00,E1023,C2363,P3023,4,R02,300362.27
S500655,2026-07-21 00:00:00,E1068,C2043,P3057,5,R05,209425.24
S500656,2026-01-17 00:00:00,E1022,C2135,P3050,9,R01,104276.94
S500657,2026-03-07 00:00:00,E1102,C2373,P3021,6,R04,241884.51
S500658,2026-01-06 00:00:00,E1046,C2426,P3048,1,R04,34686.37
S500659,2026-02-27 00:00:00,E1105,C2260,P3043,3,R06,185396.73
S500660,2026-03-10 00:00:00,E1049,C2197,P3010,7,R04,310006.9
S500661,2026-06-05 00:00:00,E1041,C2133,P3041,8,R01,439896.81
S500662,2026-03-03 00:00:00,E1030,C2255,P3012,7,R01,131244.28
S500663,2026-06-18 00:00:00,E1056,C2220,P3030,5,R06,214938.78
S500664,2026-07-16 00:00:00,E1092,C2336,P3051,10,R05,536162.03
S500665,2026-03-23 00:00:00,E1087,C2041,P3033,8,R05,138814.27
S500666,2026-08-06 00:00:00,E1018,C2388,P3018,9,R04,354449.93
S500667,2026-07-31 00:00:00,E1082,C2255,P3014,7,R04,68285.73
S500668,2026-06-18 00:00:00,E1062,C2002,P3022,11,R02,195556.22
S500669,2026-06-26 00:00:00,E1032,C2195,P3021,9,R02,364886.99
S500670,2026-08-07 00:00:00,E1117,C2242,P3001,1,R05,25797.13
S500671,2026-06-26 00:00:00,E1075,C2149,P3049,9,R05,397130.69
S500672,2026-07-23 00:00:00,E1097,C2198,P3043,3,R04,180464.36
S500673,2026-03-12 00:00:00,E1080,C2299,P3052,6,R01,402804.15
S500674,2026-05-11 00:00:00,E1051,C2245,P3060,8,R06,233710.83
S500675,2026-01-10 00:00:00,E1103,C2338,P3015,3,R02,37481.62
S500676,2026-04-08 00:00:00,E1003,C2108,P3036,4,R05,113620.02
S500677,2026-03-30 00:00:00,E1118,C2393,P3047,7,R02,332458.74
S500678,2026-02-04 00:00:00,E1050,C2212,P3054,7,R02,52214.53
S500679,2026-07-27 00:00:00,E1112,C2156,P3022,4,R02,71730.34
S500680,2026-01-02 00:00:00,E1015,C2026,P3032,9,R02,542666.04
S500681,2026-05-04 00:00:00,E1061,C2082,P3058,3,R03,121719.66
S500682,2026-01-24 00:00:00,E1099,C2083,P3046,8,R01,58855.77
S500683,2026-03-15 00:00:00,E1101,C2131,P3054,8,R01,54515.77
S500684,2026-06-15 00:00:00,E1060,C2329,P3033,4,R02,67192.13
S500685,2026-01-22 00:00:00,E1105,C2100,P3058,7,R06,272231.65
S500686,2026-06-03 00:00:00,E1060,C2256,P3041,4,R02,243680.92
S500687,2026-06-20 00:00:00,E1113,C2049,P3059,1,R06,16407.54
S500688,2026-07-02 00:00:00,E1053,C2401,P3039,1,R06,26934.64
S500689,2026-02-08 00:00:00,E1086,C2063,P3023,1,R02,70619.53
S500690,2026-08-07 00:00:00,E1003,C2311,P3043,2,R05,111346.15
S500691,2026-06-06 00:00:00,E1117,C2407,P3055,6,R05,11830.19
S500692,2026-08-27 00:00:00,E1043,C2290,P3002,10,R01,71649.37
S500693,2026-08-18 00:00:00,E1085,C2105,P3002,11,R02,86045.05
S500694,2026-01-20 00:00:00,E1103,C2105,P3038,5,R02,332511.25
S500695,2026-08-07 00:00:00,E1084,C2325,P3055,11,R01,20002.8
S500696,2026-02-10 00:00:00,E1017,C2015,P3051,2,R02,102994.13
S500697,2026-07-01 00:00:00,E1005,C2175,P3029,8,R02,580321.88
S500698,2026-05-28 00:00:00,E1013,C2259,P3052,9,R05,548530.82
S500699,2026-04-18 00:00:00,E1030,C2211,P3046,7,R01,50439.79
S500700,2026-05-27 00:00:00,E1008,C2412,P3060,9,R06,251121.58
S500701,2026-03-25 00:00:00,E1015,C2259,P3003,4,R02,151867.62
S500702,2026-08-15 00:00:00,E1013,C2102,P3039,7,R05,183035.02
S500703,2026-04-21 00:00:00,E1101,C2260,P3007,5,R01,302714.87
S500704,2026-03-07 00:00:00,E1006,C2344,P3036,5,R02,141323.93
S500705,2026-06-07 00:00:00,E1083,C2159,P3029,3,R02,193987.38
S500706,2026-02-22 00:00:00,E1108,C2045,P3055,9,R05,17043.4
S500707,2026-02-03 00:00:00,E1033,C2443,P3037,10,R01,596493.6
S500708,2026-05-30 00:00:00,E1076,C2301,P3049,5,R05,221189.92
S500709,2026-03-08 00:00:00,E1045,C2251,P3058,6,R02,243084.55
S500710,2026-05-14 00:00:00,E1083,C2331,P3036,3,R02,88851.89
S500711,2026-07-26 00:00:00,E1071,C2165,P3023,10,R05,720928.18
S500712,2026-01-27 00:00:00,E1047,C2193,P3045,7,R02,324553.76
S500713,2026-01-10 00:00:00,E1108,C2009,P3016,9,R05,418810.12
