Collection_ID,Collection_Date,Sale_ID,Customer_ID,Collection_Amount,Payment_Mode
COL800388,2026-04-10 00:00:00,S502182,C2383,66333.79,Bank Transfer
COL800389,2026-06-04 00:00:00,S501414,C2064,68558.3,Bank Transfer
COL800390,2026-02-05 00:00:00,S500386,C2391,81679.78,Cash
COL800391,2026-02-28 00:00:00,S503107,C2179,181109.33,Cash
COL800392,2026-08-27 00:00:00,S501825,C2312,30891.91,Cheque
COL800393,2026-04-16 00:00:00,S502397,C2389,373640.27,Cheque
COL800394,2026-08-03 00:00:00,S503087,C2349,56868.3,Cheque
COL800395,2026-08-18 00:00:00,S504387,C2199,140804.7,Cheque
COL800396,2026-01-03 00:00:00,S501219,C2097,64416.07,Bank Transfer
COL800397,2026-08-10 00:00:00,S502018,C2111,210284.13,Bank Transfer
COL800398,2026-05-01 00:00:00,S504297,C2263,60402.02,Bank Transfer
COL800399,2026-06-09 00:00:00,S500041,C2211,177374.71,UPI
COL800400,2026-01-15 00:00:00,S503872,C2368,204596.22,Cheque
COL800401,2026-08-18 00:00:00,S502280,C2263,312868.65,UPI
COL800402,2026-03-16 00:00:00,S503280,C2307,240453.82,Card
COL800403,2026-07-13 00:00:00,S500483,C2173,158936.94,Card
COL800404,2026-08-06 00:00:00,S502791,C2423,366551.75,Bank Transfer
COL800405,2026-07-10 00:00:00,S502251,C2289,54783.01,Card
COL800406,2026-08-14 00:00:00,S502783,C2322,47208.52,Bank Transfer
COL800407,2026-01-01 00:00:00,S500391,C2187,69771.41,Cheque
COL800408,2026-07-22 00:00:00,S502985,C2214,5909.61,UPI
COL800409,2026-05-13 00:00:00,S504878,C2212,522330.83,Bank Transfer
COL800410,2026-03-31 00:00:00,S505149,C2394,26386.74,Cash
COL800411,2026-01-06 00:00:00,S504711,C2192,52034.88,Cash
COL800412,2026-08-15 00:00:00,S502277,C2208,27930.71,Cheque
COL800413,2026-09-01 00:00:00,S503598,C2321,240570.97,UPI
COL800414,2026-05-13 00:00:00,S503716,C2053,322036.85,Bank Transfer
COL800415,2026-04-26 00:00:00,S501287,C2147,37471.89,Cheque
COL800416,2026-03-14 00:00:00,S503282,C2121,85470.25,UPI
COL800417,2026-06-05 00:00:00,S500030,C2312,497685.3,Cash
COL800418,2026-07-30 00:00:00,S504684,C2418,72359.22,Bank Transfer
COL800419,2026-03-10 00:00:00,S502862,C2420,17744.39,UPI
COL800420,2026-08-03 00:00:00,S502145,C2259,157176.33,Card
COL800421,2026-08-24 00:00:00,S502609,C2206,30422.34,Bank Transfer
COL800422,2026-02-13 00:00:00,S504412,C2216,171106,Card
COL800423,2026-05-24 00:00:00,S504893,C2243,292316.7,Cheque
COL800424,2026-07-18 00:00:00,S500716,C2065,105476.79,UPI
COL800425,2026-07-25 00:00:00,S503631,C2265,299439.33,UPI
COL800426,2026-05-30 00:00:00,S502967,C2018,134592.61,UPI
COL800427,2026-07-20 00:00:00,S502463,C2213,89608.17,UPI
COL800428,2026-08-27 00:00:00,S502707,C2261,199820.38,Bank Transfer
COL800429,2026-05-31 00:00:00,S501918,C2357,89664.42,Card
COL800430,2026-06-20 00:00:00,S501927,C2326,455534.43,Card
COL800431,2026-03-09 00:00:00,S501881,C2413,389695.81,Cheque
COL800432,2026-06-20 00:00:00,S502071,C2433,66272.53,Cheque
COL800433,2026-06-03 00:00:00,S505195,C2258,235160.74,UPI
COL800434,2026-02-10 00:00:00,S503019,C2175,100741.13,Cash
COL800435,2026-03-11 00:00:00,S501374,C2343,155896.79,Cash
COL800436,2026-01-31 00:00:00,S503113,C2376,397542.23,UPI
COL800437,2026-01-17 00:00:00,S503710,C2415,61939.26,Card
COL800438,2026-05-17 00:00:00,S501452,C2187,183915.14,Cheque
COL800439,2026-08-07 00:00:00,S500647,C2309,253703.77,Bank Transfer
COL800440,2026-02-24 00:00:00,S504241,C2013,44259.95,Cash
COL800441,2026-01-06 00:00:00,S504566,C2350,55291.55,Cheque
COL800442,2026-07-17 00:00:00,S505145,C2353,118002.99,Cash
COL800443,2026-07-11 00:00:00,S502566,C2344,28920.56,Card
COL800444,2026-05-12 00:00:00,S502852,C2217,28784.07,Card
COL800445,2026-09-01 00:00:00,S501145,C2356,88372.04,UPI
COL800446,2026-04-17 00:00:00,S501955,C2069,218884.32,UPI
COL800447,2026-07-14 00:00:00,S504793,C2108,59560.67,Cash
COL800448,2026-03-29 00:00:00,S502497,C2280,13938.83,Cash
COL800449,2026-07-03 00:00:00,S504087,C2373,20515.9,Cheque
COL800450,2026-01-18 00:00:00,S503775,C2377,298511.03,UPI
COL800451,2026-06-09 00:00:00,S503714,C2268,377997.32,Card
COL800452,2026-08-28 00:00:00,S500484,C2223,99210.32,Cheque
COL800453,2026-08-01 00:00:00,S501503,C2432,33037.4,Cheque
COL800454,2026-02-17 00:00:00,S501368,C2113,181242.47,Bank Transfer
COL800455,2026-01-29 00:00:00,S500389,C2018,272680.96,Card
COL800456,2026-06-09 00:00:00,S501352,C2086,430214.01,Cheque
COL800457,2026-06-02 00:00:00,S503817,C2193,89077.35,Bank Transfer
COL800458,2026-03-17 00:00:00,S502320,C2082,275637.02,UPI
COL800459,2026-08-26 00:00:00,S503692,C2335,31515.35,Card
COL800460,2026-03-04 00:00:00,S501240,C2372,287127.49,UPI
COL800461,2026-01-09 00:00:00,S504650,C2307,90635.15,Bank Transfer
COL800462,2026-07-18 00:00:00,S503074,C2151,49790.1,Card
COL800463,2026-01-14 00:00:00,S502817,C2109,212607.43,Cash
COL800464,2026-01-20 00:00:00,S500272,C2417,91132.76,Cash
COL800465,2026-07-31 00:00:00,S501232,C2312,221469.46,Cash
COL800466,2026-01-10 00:00:00,S504017,C2439,11006.79,Cheque
COL800467,2026-05-19 00:00:00,S501763,C2069,149102.01,Cash
COL800468,2026-06-16 00:00:00,S500976,C2249,227121.34,Cheque
COL800469,2026-05-27 00:00:00,S501834,C2396,26239.56,Cheque
COL800470,2026-05-27 00:00:00,S502446,C2172,64716.22,Bank Transfer
COL800471,2026-09-02 00:00:00,S500288,C2074,264025.49,Cash
COL800472,2026-06-20 00:00:00,S502325,C2209,141853.02,Card
COL800473,2026-07-08 00:00:00,S502682,C2018,117220.67,Cheque
COL800474,2026-03-11 00:00:00,S500768,C2231,397812.32,Bank Transfer
COL800475,2026-03-13 00:00:00,S501399,C2287,105188.12,Cheque
COL800476,2026-03-06 00:00:00,S503089,C2440,139188,Card
COL800477,2026-05-31 00:00:00,S503051,C2113,46937.4,Card
COL800478,2026-04-14 00:00:00,S503839,C2078,107740.8,Cash
COL800479,2026-08-17 00:00:00,S500598,C2043,62402.35,Cheque
COL800480,2026-03-01 00:00:00,S500182,C2069,138218.65,Card
COL800481,2026-05-18 00:00:00,S503570,C2263,13667.49,UPI
COL800482,2026-03-04 00:00:00,S503594,C2233,110562.35,Card
COL800483,2026-05-10 00:00:00,S504741,C2332,116208.97,Card
COL800484,2026-02-05 00:00:00,S501613,C2365,170962.61,Cheque
COL800485,2026-04-28 00:00:00,S504899,C2062,221240.38,Card
COL800486,2026-02-26 00:00:00,S505034,C2105,49770.67,Bank Transfer
COL800487,2026-07-13 00:00:00,S500236,C2366,231396.12,Card
COL800488,2026-03-20 00:00:00,S504602,C2245,154712.54,UPI
COL800489,2026-01-20 00:00:00,S503039,C2249,229111.71,Card
COL800490,2026-02-11 00:00:00,S504364,C2378,222366.9,Cash
COL800491,2026-01-21 00:00:00,S500590,C2021,65704.74,Cheque
COL800492,2026-08-10 00:00:00,S502292,C2304,258966.91,UPI
COL800493,2026-09-05 00:00:00,S504551,C2037,21750.83,Bank Transfer
COL800494,2026-08-04 00:00:00,S505073,C2153,308722.84,Card
COL800495,2026-07-13 00:00:00,S502725,C2446,381064.2,Card
COL800496,2026-06-15 00:00:00,S504283,C2036,84987.45,Bank Transfer
COL800497,2026-08-02 00:00:00,S501833,C2256,223395.28,Card
COL800498,2026-04-03 00:00:00,S500374,C2191,100216.67,Cash
COL800499,2026-03-19 00:00:00,S505172,C2363,306139.87,UPI
COL800500,2026-07-16 00:00:00,S502217,C2191,56731.86,Card
COL800501,2026-01-24 00:00:00,S503871,C2010,227065.58,Bank Transfer
COL800502,2026-01-26 00:00:00,S501144,C2418,157382.65,Bank Transfer
COL800503,2026-05-10 00:00:00,S502696,C2036,242971.63,UPI
COL800504,2026-06-23 00:00:00,S500848,C2067,51775.52,Cash
COL800505,2026-04-19 00:00:00,S501075,C2374,72647.75,UPI
COL800506,2026-02-03 00:00:00,S500922,C2345,9156.75,Card
COL800507,2026-07-09 00:00:00,S505112,C2241,157556.23,Cash
COL800508,2026-08-03 00:00:00,S501671,C2154,55056.05,Cash
COL800509,2026-06-18 00:00:00,S503858,C2299,121756.35,Bank Transfer
COL800510,2026-04-09 00:00:00,S503878,C2419,140062.21,Cash
COL800511,2026-05-23 00:00:00,S500951,C2329,26487.82,Card
COL800512,2026-02-24 00:00:00,S502667,C2391,25142.18,Card
COL800513,2026-01-03 00:00:00,S503105,C2094,170720.65,Card
COL800514,2026-03-17 00:00:00,S501265,C2136,76688.04,Cheque
COL800515,2026-06-15 00:00:00,S501646,C2160,93736.58,Cash
COL800516,2026-06-28 00:00:00,S503605,C2283,140605.3,Cash
COL800517,2026-05-25 00:00:00,S502773,C2249,7375.8,Card
COL800518,2026-08-18 00:00:00,S504439,C2199,686972.62,Bank Transfer
COL800519,2026-08-07 00:00:00,S502828,C2273,305025.07,Cash
COL800520,2026-07-30 00:00:00,S500827,C2275,234530.17,Cheque
COL800521,2026-02-18 00:00:00,S502299,C2016,272549.26,Cash
COL800522,2026-08-28 00:00:00,S501161,C2037,27938.91,UPI
COL800523,2026-05-29 00:00:00,S501484,C2317,130501.8,Cheque
COL800524,2026-08-20 00:00:00,S500071,C2253,199169.86,Bank Transfer
COL800525,2026-03-29 00:00:00,S502742,C2172,11667.43,Cheque
COL800526,2026-06-01 00:00:00,S502801,C2327,185267.4,Cheque
COL800527,2026-07-30 00:00:00,S502523,C2357,10422.95,Cash
COL800528,2026-08-11 00:00:00,S504918,C2412,31717.69,Cheque
COL800529,2026-02-09 00:00:00,S502416,C2426,194797.34,Card
COL800530,2026-05-28 00:00:00,S502893,C2172,107149.03,Cheque
COL800531,2026-07-26 00:00:00,S502045,C2176,231298.9,Cash
COL800532,2026-04-14 00:00:00,S500352,C2077,111477.28,Card
COL800533,2026-06-12 00:00:00,S504194,C2384,53472.57,Bank Transfer
COL800534,2026-06-25 00:00:00,S502761,C2227,107815.94,UPI
COL800535,2026-08-15 00:00:00,S500021,C2001,191139.41,Cheque
COL800536,2026-06-10 00:00:00,S503359,C2124,37598.06,Card
COL800537,2026-04-14 00:00:00,S501169,C2428,86322.52,Card
COL800538,2026-07-03 00:00:00,S504714,C2261,240518.58,Bank Transfer
COL800539,2026-02-10 00:00:00,S501056,C2256,187020.17,Bank Transfer
COL800540,2026-07-01 00:00:00,S501882,C2431,91071.52,UPI
COL800541,2026-02-13 00:00:00,S500173,C2013,86346.13,UPI
COL800542,2026-07-29 00:00:00,S500220,C2146,185271.38,Cash
COL800543,2026-03-22 00:00:00,S502329,C2399,174868.75,UPI
COL800544,2026-07-19 00:00:00,S503580,C2161,142336.13,UPI
COL800545,2026-03-25 00:00:00,S500856,C2156,223886.63,Card
COL800546,2026-05-19 00:00:00,S504225,C2426,98754.22,Cheque
COL800547,2026-08-10 00:00:00,S500654,C2363,201520.31,Cheque
COL800548,2026-08-07 00:00:00,S503172,C2047,127936.84,UPI
COL800549,2026-08-19 00:00:00,S501984,C2395,216567.3,Cash
COL800550,2026-05-22 00:00:00,S501702,C2353,270056.45,Cash
COL800551,2026-06-19 00:00:00,S502675,C2086,446897.19,Cheque
COL800552,2026-07-26 00:00:00,S504389,C2263,115243.2,Bank Transfer
COL800553,2026-01-12 00:00:00,S501608,C2151,474810.77,Card
COL800554,2026-07-31 00:00:00,S503496,C2214,382993.53,UPI
COL800555,2026-01-17 00:00:00,S501625,C2431,148682.32,Card
COL800556,2026-08-20 00:00:00,S502431,C2091,68575.12,UPI
COL800557,2026-03-31 00:00:00,S500680,C2026,404831.94,UPI
COL800558,2026-07-25 00:00:00,S503017,C2164,219297.63,Cheque
COL800559,2026-01-25 00:00:00,S502623,C2376,150734.16,Card
COL800560,2026-01-26 00:00:00,S503941,C2228,352423.1,Card
COL800561,2026-06-24 00:00:00,S501248,C2021,132968.01,Bank Transfer
COL800562,2026-06-02 00:00:00,S500085,C2081,86981.42,Bank Transfer
COL800563,2026-08-05 00:00:00,S500326,C2099,310886.52,Card
COL800564,2026-03-01 00:00:00,S500384,C2157,107616.88,Bank Transfer
COL800565,2026-03-01 00:00:00,S500126,C2140,189246.19,Bank Transfer
COL800566,2026-01-27 00:00:00,S503123,C2211,33000.62,UPI
COL800567,2026-06-20 00:00:00,S500289,C2256,78066.84,Cheque
COL800568,2026-03-17 00:00:00,S503523,C2307,380389.7,UPI
COL800569,2026-01-20 00:00:00,S501262,C2078,79805.8,Bank Transfer
COL800570,2026-07-10 00:00:00,S501468,C2226,279251.02,UPI
COL800571,2026-07-27 00:00:00,S501987,C2298,404503.26,UPI
COL800572,2026-06-02 00:00:00,S500803,C2250,52411.16,Cash
COL800573,2026-06-04 00:00:00,S502802,C2415,43133.59,UPI
COL800574,2026-06-29 00:00:00,S503439,C2440,184691.82,UPI
COL800575,2026-03-23 00:00:00,S500396,C2303,33676.24,Cheque
COL800576,2026-01-10 00:00:00,S504397,C2135,477523.6,Card
COL800577,2026-08-31 00:00:00,S500013,C2018,68718.05,Cash
COL800578,2026-06-27 00:00:00,S503610,C2444,236550.73,Cash
COL800579,2026-01-30 00:00:00,S501279,C2254,16082.2,Cash
COL800580,2026-01-01 00:00:00,S503511,C2294,50094.4,Cash
COL800581,2026-02-23 00:00:00,S503362,C2366,19769.83,Cheque
COL800582,2026-01-04 00:00:00,S502404,C2019,361894.84,Card
COL800583,2026-08-03 00:00:00,S504184,C2186,26169.22,Cheque
COL800584,2026-05-15 00:00:00,S500831,C2264,201054.29,Cash
COL800585,2026-01-30 00:00:00,S503618,C2281,241238.82,Card
COL800586,2026-03-31 00:00:00,S500217,C2154,59192.29,Cheque
COL800587,2026-03-06 00:00:00,S504952,C2165,138418.06,Card
COL800588,2026-05-04 00:00:00,S500822,C2266,473923.81,Cheque
COL800589,2026-01-29 00:00:00,S502691,C2178,698392.8,Card
COL800590,2026-06-02 00:00:00,S503449,C2397,32308.79,Cheque
COL800591,2026-02-09 00:00:00,S500712,C2193,309146.84,Cash
COL800592,2026-01-26 00:00:00,S505194,C2405,7435.11,Cash
COL800593,2026-01-17 00:00:00,S502388,C2221,106997.84,Cash
COL800594,2026-06-08 00:00:00,S501947,C2237,173641.11,Cheque
COL800595,2026-07-08 00:00:00,S500356,C2238,56480.61,Card
COL800596,2026-01-08 00:00:00,S500658,C2426,33221.95,Card
COL800597,2026-03-10 00:00:00,S501369,C2137,41327.73,Bank Transfer
COL800598,2026-01-01 00:00:00,S500451,C2281,52887.93,UPI
COL800599,2026-03-20 00:00:00,S503621,C2428,137048.26,Cash
COL800600,2026-08-16 00:00:00,S503271,C2328,276919.61,Cash
COL800601,2026-03-12 00:00:00,S500554,C2413,13453.84,Cash
COL800602,2026-02-15 00:00:00,S504984,C2247,236539.86,Bank Transfer
COL800603,2026-04-18 00:00:00,S505155,C2013,363325.59,Bank Transfer
COL800604,2026-09-02 00:00:00,S504181,C2424,15113.06,Bank Transfer
COL800605,2026-08-07 00:00:00,S502814,C2393,81636.77,Cash
COL800606,2026-04-09 00:00:00,S502003,C2272,397367.47,Card
COL800607,2026-05-04 00:00:00,S504905,C2028,78875.2,Cash
COL800608,2026-08-07 00:00:00,S502093,C2168,327746.25,Bank Transfer
COL800609,2026-05-28 00:00:00,S505177,C2449,23053.82,Bank Transfer
COL800610,2026-07-29 00:00:00,S503422,C2230,209327.37,UPI
COL800611,2026-06-17 00:00:00,S504947,C2263,295710.96,Cheque
COL800612,2026-01-02 00:00:00,S500670,C2242,17570.81,UPI
COL800613,2026-08-10 00:00:00,S502970,C2422,540380.36,UPI
COL800614,2026-07-08 00:00:00,S501707,C2170,81220.67,Cash
COL800615,2026-08-18 00:00:00,S505090,C2290,44446.32,Cheque
COL800616,2026-08-10 00:00:00,S503963,C2214,164060.72,Cheque
COL800617,2026-03-12 00:00:00,S500505,C2192,232206.7,Cash
COL800618,2026-04-13 00:00:00,S502122,C2242,166257.85,Card
COL800619,2026-03-18 00:00:00,S504400,C2397,153424.17,Cash
COL800620,2026-04-07 00:00:00,S502550,C2064,234515.28,Card
COL800621,2026-08-20 00:00:00,S502187,C2025,144413.07,Card
COL800622,2026-01-30 00:00:00,S503808,C2344,54929.69,Cheque
COL800623,2026-01-30 00:00:00,S502990,C2080,119352.4,Cash
COL800624,2026-08-03 00:00:00,S505077,C2450,141195.82,Cash
COL800625,2026-06-22 00:00:00,S504871,C2331,426814.14,Cheque
COL800626,2026-01-24 00:00:00,S502033,C2070,78860.29,UPI
COL800627,2026-07-31 00:00:00,S500324,C2185,129727.57,Cash
COL800628,2026-08-08 00:00:00,S503231,C2136,161167.9,Bank Transfer
COL800629,2026-07-03 00:00:00,S500347,C2092,290336.43,Bank Transfer
COL800630,2026-07-30 00:00:00,S501135,C2333,37442.26,Cash
COL800631,2026-03-02 00:00:00,S505075,C2149,109611.78,Card
COL800632,2026-08-29 00:00:00,S503447,C2197,55744.99,Cheque
COL800633,2026-05-21 00:00:00,S505127,C2179,31931.53,Card
COL800634,2026-05-05 00:00:00,S504819,C2158,43580.67,Bank Transfer
COL800635,2026-03-21 00:00:00,S502944,C2149,124604.87,Bank Transfer
COL800636,2026-07-03 00:00:00,S503934,C2420,40186.91,Cheque
COL800637,2026-01-15 00:00:00,S502877,C2260,38494.53,Bank Transfer
COL800638,2026-01-11 00:00:00,S504253,C2393,14116.2,UPI
COL800639,2026-05-20 00:00:00,S503458,C2281,213687.82,Bank Transfer
COL800640,2026-03-27 00:00:00,S503520,C2232,105523.31,Card
COL800641,2026-03-30 00:00:00,S504656,C2358,47660.84,Card
COL800642,2026-01-03 00:00:00,S501152,C2005,70712.05,UPI
COL800643,2026-01-24 00:00:00,S502591,C2117,4515.12,Card
COL800644,2026-03-30 00:00:00,S503143,C2427,463434.23,Card
COL800645,2026-01-09 00:00:00,S502789,C2181,104524.67,Card
COL800646,2026-08-08 00:00:00,S504951,C2271,45962.62,Cash
COL800647,2026-02-15 00:00:00,S503508,C2378,150173.75,UPI
COL800648,2026-04-04 00:00:00,S500999,C2377,81663.66,UPI
COL800649,2026-03-12 00:00:00,S500282,C2309,357557.85,Bank Transfer
COL800650,2026-07-07 00:00:00,S502047,C2100,314195.97,UPI
COL800651,2026-05-19 00:00:00,S501676,C2027,23694.68,Cheque
COL800652,2026-01-10 00:00:00,S503810,C2346,481319.82,UPI
COL800653,2026-01-03 00:00:00,S501277,C2128,505633.4,Cheque
COL800654,2026-01-19 00:00:00,S503725,C2263,19122.55,Card
COL800655,2026-05-10 00:00:00,S504724,C2312,56160.19,Cheque
COL800656,2026-05-25 00:00:00,S501976,C2017,127331.77,Cash
COL800657,2026-08-09 00:00:00,S500609,C2084,198214.72,Card
COL800658,2026-05-10 00:00:00,S504907,C2247,55640.34,Cheque
COL800659,2026-06-30 00:00:00,S505023,C2342,102918.76,Card
COL800660,2026-05-24 00:00:00,S503685,C2305,458256.37,Cash
COL800661,2026-04-23 00:00:00,S502465,C2314,15250.94,Card
COL800662,2026-05-18 00:00:00,S502156,C2369,100576.73,Card
COL800663,2026-07-15 00:00:00,S503182,C2367,156719.03,UPI
COL800664,2026-02-12 00:00:00,S505007,C2198,92378.03,Bank Transfer
COL800665,2026-08-06 00:00:00,S501836,C2297,81903.69,Cheque
COL800666,2026-02-27 00:00:00,S504120,C2030,65098.31,Bank Transfer
COL800667,2026-04-23 00:00:00,S504721,C2448,22953.27,Cash
COL800668,2026-07-07 00:00:00,S501331,C2040,35905.8,Cash
COL800669,2026-05-02 00:00:00,S500974,C2325,38826.48,Card
COL800670,2026-06-01 00:00:00,S503706,C2206,73675.16,Bank Transfer
COL800671,2026-07-23 00:00:00,S501422,C2341,224714.01,Cheque
COL800672,2026-03-26 00:00:00,S502326,C2165,63830.33,Cheque
COL800673,2026-04-16 00:00:00,S504785,C2169,17761.39,Card
COL800674,2026-05-24 00:00:00,S502432,C2236,70874.58,Cheque
COL800675,2026-04-10 00:00:00,S503180,C2145,10502.88,UPI
COL800676,2026-04-09 00:00:00,S504807,C2428,25995.43,Bank Transfer
COL800677,2026-01-09 00:00:00,S501911,C2072,11404.7,Cash
COL800678,2026-01-06 00:00:00,S500797,C2120,212956.2,Cheque
COL800679,2026-04-18 00:00:00,S503406,C2416,22883.29,Cheque
COL800680,2026-07-12 00:00:00,S501454,C2353,97154.36,Cheque
COL800681,2026-07-25 00:00:00,S504750,C2132,137772.52,Card
COL800682,2026-06-01 00:00:00,S501494,C2010,480881.08,Cash
COL800683,2026-05-18 00:00:00,S502666,C2417,49404.37,Bank Transfer
COL800684,2026-03-23 00:00:00,S502429,C2350,90143.2,Cheque
COL800685,2026-08-25 00:00:00,S502168,C2135,164126.88,UPI
COL800686,2026-07-20 00:00:00,S501780,C2140,414193.23,Card
COL800687,2026-01-27 00:00:00,S504833,C2227,421556.7,Bank Transfer
COL800688,2026-04-29 00:00:00,S504368,C2206,130204.01,Cheque
COL800689,2026-07-30 00:00:00,S501656,C2055,125482.75,Bank Transfer
COL800690,2026-04-10 00:00:00,S500759,C2371,528690.42,Card
COL800691,2026-01-03 00:00:00,S502636,C2132,511048,UPI
COL800692,2026-02-07 00:00:00,S501994,C2337,1663.21,Cheque
COL800693,2026-07-20 00:00:00,S502468,C2027,332548.5,UPI
COL800694,2026-03-15 00:00:00,S501445,C2206,48352.04,Card
COL800695,2026-03-14 00:00:00,S502241,C2120,56905.91,UPI
COL800696,2026-01-17 00:00:00,S500968,C2061,125482.29,Card
COL800697,2026-04-16 00:00:00,S504465,C2288,418574.19,UPI
COL800698,2026-08-18 00:00:00,S501133,C2103,91589.94,Bank Transfer
COL800699,2026-02-17 00:00:00,S504753,C2436,57430.04,Bank Transfer
COL800700,2026-06-26 00:00:00,S502192,C2314,414660.31,Card
COL800701,2026-06-20 00:00:00,S500423,C2077,156376.45,Bank Transfer
COL800702,2026-03-25 00:00:00,S501538,C2080,56180.69,UPI
COL800703,2026-01-07 00:00:00,S501837,C2409,521288.13,UPI
COL800704,2026-07-15 00:00:00,S503267,C2067,123964.4,Cheque
COL800705,2026-05-06 00:00:00,S503584,C2023,66002.35,Card
COL800706,2026-07-21 00:00:00,S502586,C2353,14487.61,Bank Transfer
COL800707,2026-05-29 00:00:00,S503441,C2344,282654.78,Card
COL800708,2026-07-25 00:00:00,S502013,C2263,42932.86,Bank Transfer
COL800709,2026-06-02 00:00:00,S504111,C2296,39136.61,Cheque
COL800710,2026-03-22 00:00:00,S500127,C2176,2696.81,UPI
COL800711,2026-07-08 00:00:00,S501061,C2194,80296.28,UPI
COL800712,2026-06-05 00:00:00,S500441,C2255,64890.62,Cash
COL800713,2026-07-25 00:00:00,S504965,C2335,73566.9,Card
COL800714,2026-02-21 00:00:00,S504792,C2297,35993.91,Bank Transfer
COL800715,2026-09-04 00:00:00,S504063,C2144,49171.14,Cash
COL800716,2026-01-13 00:00:00,S502596,C2437,457714.51,Card
COL800717,2026-02-03 00:00:00,S500408,C2425,183434.38,Bank Transfer
COL800718,2026-05-07 00:00:00,S503597,C2434,220521.51,Cheque
COL800719,2026-04-15 00:00:00,S500206,C2294,77079.16,Card
COL800720,2026-07-14 00:00:00,S501097,C2276,179556.36,Bank Transfer
COL800721,2026-05-12 00:00:00,S503588,C2173,100449.51,UPI
COL800722,2026-02-13 00:00:00,S504298,C2273,175614.61,Card
COL800723,2026-05-06 00:00:00,S504215,C2031,186955.32,Bank Transfer
COL800724,2026-05-23 00:00:00,S504570,C2143,47858.15,UPI
COL800725,2026-07-31 00:00:00,S503880,C2126,18963.03,UPI
COL800726,2026-01-08 00:00:00,S504873,C2348,9995.28,Cash
COL800727,2026-04-24 00:00:00,S503830,C2422,123444.8,Bank Transfer
COL800728,2026-01-05 00:00:00,S502290,C2266,109584.88,Cash
COL800729,2026-07-13 00:00:00,S501276,C2234,108083.45,Cash
COL800730,2026-08-08 00:00:00,S503283,C2336,21136,Cheque
COL800731,2026-03-27 00:00:00,S504797,C2357,30950.16,Cash
